start_date,end_date,day,status,discipline,discipline_code,event,event_medal,phase,gender,event_type,venue,venue_code,location_description,location_code,url,date
2024-08-09 10:00:00+02:00,2024-08-09 13:00:00+02:00,2024-08-09,FINISHED,Table Tennis,TTE,Men's Team,3,Men's Team Finals,M,HTEAM,South Paris Arena 4,SP4,South Paris Arena 4 Table 1,TT1,/en/paris-2024/results/table-tennis/men-s-team/fnl-00020000,2024-08-09
2024-08-09 10:05:00+02:00,2024-08-09 10:47:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Women's Heptathlon,0,Women's Heptathlon Long Jump,W,ATH,Stade de France,STA,Stade de France - Long Jump,A14,/en/paris-2024/results/athletics/women-s-heptathlon/lj----------,2024-08-09
2024-08-09 10:10:00+02:00,2024-08-09 10:22:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000300--,2024-08-09
2024-08-09 10:15:00+02:00,2024-08-09 11:52:00+02:00,2024-08-09,FINISHED,Sport Climbing,CLB,Men's Boulder & Lead,0,Men's Boulder & Lead Final,M,ATH,Le Bourget Climbing Venue,LBO,Le Bourget Sport Climbing Venue,LBO,/en/paris-2024/results/sport-climbing/men-s-boulder-and-lead/fnl-000100--,2024-08-09
2024-08-09 10:22:00+02:00,2024-08-09 10:35:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Women -67kg,0,Women -67kg Round of 16,W,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/women--67kg/8fnl000400--,2024-08-09
2024-08-09 10:30:00+02:00,2024-08-09 10:37:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Canoe Double 500m,0,Women's Canoe Double 500m Semifinals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/sfnl--------,2024-08-09
2024-08-09 10:35:00+02:00,2024-08-09 10:47:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000400--,2024-08-09
2024-08-09 10:40:00+02:00,2024-08-09 10:56:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Women's 4 x 400m Relay,0,Women's 4 x 400m Relay Round 1,W,TEAM,Stade de France,STA,Stade de France - Track,A01,/en/paris-2024/results/athletics/women-s-4-x-400m-relay/rnd1--------,2024-08-09
2024-08-09 10:40:00+02:00,2024-08-09 10:47:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Canoe Double 500m,0,Women's Canoe Double 500m Semifinals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/sfnl--------,2024-08-09
2024-08-09 10:47:00+02:00,2024-08-09 10:59:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Women -67kg,0,Women -67kg Round of 16,W,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/women--67kg/8fnl000500--,2024-08-09
2024-08-09 10:50:00+02:00,2024-08-09 10:57:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Kayak Double 500m,0,Women's Kayak Double 500m Semifinals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/sfnl--------,2024-08-09
2024-08-09 10:59:00+02:00,2024-08-09 11:11:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000500--,2024-08-09
2024-08-09 11:00:00+02:00,2024-08-09 11:07:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Kayak Double 500m,0,Women's Kayak Double 500m Semifinals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/sfnl--------,2024-08-09
2024-08-09 11:00:00+02:00,2024-08-09 11:07:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 57kg,0,MFS 57kg Repechage,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-57kg/rep2000200--,2024-08-09
2024-08-09 11:00:00+02:00,2024-08-09 11:07:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 57kg,0,WFS 57kg Repechage,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/rep2000100--,2024-08-09
2024-08-09 11:00:00+02:00,2024-08-09 11:07:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 86kg,0,MFS 86kg Repechage,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/rep2000100--,2024-08-09
2024-08-09 11:05:00+02:00,2024-08-09 11:21:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Men's 4 x 400m Relay,0,Men's 4 x 400m Relay Round 1,M,TEAM,Stade de France,STA,Stade de France - Track,A01,/en/paris-2024/results/athletics/men-s-4-x-400m-relay/rnd1--------,2024-08-09
2024-08-09 11:07:00+02:00,2024-08-09 11:14:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg Qualifications,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/r32-000300--,2024-08-09
2024-08-09 11:07:00+02:00,2024-08-09 11:14:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 57kg,0,WFS 57kg Repechage,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-57kg/rep2000200--,2024-08-09
2024-08-09 11:07:00+02:00,2024-08-09 11:14:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 86kg,0,MFS 86kg Repechage,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-86kg/rep2000200--,2024-08-09
2024-08-09 11:10:00+02:00,2024-08-09 11:17:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Men's Kayak Double 500m,0,Men's Kayak Double 500m Semifinals,M,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/sfnl--------,2024-08-09
2024-08-09 11:11:00+02:00,2024-08-09 11:24:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Women -67kg,0,Women -67kg Round of 16,W,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/women--67kg/8fnl000600--,2024-08-09
2024-08-09 11:14:00+02:00,2024-08-09 11:21:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg Qualifications,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/r32-001400--,2024-08-09
2024-08-09 11:14:00+02:00,2024-08-09 11:21:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000100--,2024-08-09
2024-08-09 11:14:00+02:00,2024-08-09 11:21:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000100--,2024-08-09
2024-08-09 11:16:00+02:00,2024-08-09 12:32:00+02:00,2024-08-09,FINISHED,Rhythmic Gymnastics,GRY,Group All-Around,0,Group All-Around Qualification,W,TEAM,La Chapelle Arena,CPL,Porte de La Chapelle Arena,CPL,/en/paris-2024/results/rhythmic-gymnastics/group-all-around/quala0000100,2024-08-09
2024-08-09 11:20:00+02:00,2024-08-09 11:27:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Men's Kayak Double 500m,0,Men's Kayak Double 500m Semifinals,M,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/sfnl--------,2024-08-09
2024-08-09 11:21:00+02:00,2024-08-09 11:28:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000100--,2024-08-09
2024-08-09 11:21:00+02:00,2024-08-09 11:28:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000200--,2024-08-09
2024-08-09 11:21:00+02:00,2024-08-09 11:28:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000200--,2024-08-09
2024-08-09 11:23:00+02:00,2024-08-09 12:05:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Women's Heptathlon,0,Women's Heptathlon Javelin Throw,W,ATH,Stade de France,STA,Stade de France - Long Throws,A12,/en/paris-2024/results/athletics/women-s-heptathlon/jt----------,2024-08-09
2024-08-09 11:24:00+02:00,2024-08-09 11:36:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000600--,2024-08-09
2024-08-09 11:28:00+02:00,2024-08-09 11:35:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000300--,2024-08-09
2024-08-09 11:28:00+02:00,2024-08-09 11:35:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000300--,2024-08-09
2024-08-09 11:28:00+02:00,2024-08-09 11:35:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000300--,2024-08-09
2024-08-09 11:30:00+02:00,2024-08-09 11:52:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Men's 800m,0,Men's 800m Semi-Final,M,ATH,Stade de France,STA,Stade de France - Track,A01,/en/paris-2024/results/athletics/men-s-800m/sfnl--------,2024-08-09
2024-08-09 11:30:00+02:00,2024-08-09 11:37:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Men's Canoe Single 1000m,0,Men's Canoe Single 1000m Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/sfnl--------,2024-08-09
2024-08-09 11:35:00+02:00,2024-08-09 11:42:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000400--,2024-08-09
2024-08-09 11:35:00+02:00,2024-08-09 11:42:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000400--,2024-08-09
2024-08-09 11:35:00+02:00,2024-08-09 11:42:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000400--,2024-08-09
2024-08-09 11:36:00+02:00,2024-08-09 11:48:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Women -67kg,0,Women -67kg Round of 16,W,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/women--67kg/8fnl000700--,2024-08-09
2024-08-09 11:40:00+02:00,2024-08-09 11:47:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Men's Canoe Single 1000m,0,Men's Canoe Single 1000m Semifinals,M,ATH,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/men-s-canoe-single-1000m/sfnl--------,2024-08-09
2024-08-09 11:42:00+02:00,2024-08-09 11:49:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000200--,2024-08-09
2024-08-09 11:42:00+02:00,2024-08-09 11:49:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000500--,2024-08-09
2024-08-09 11:42:00+02:00,2024-08-09 11:49:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000500--,2024-08-09
2024-08-09 11:48:00+02:00,2024-08-09 12:00:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000700--,2024-08-09
2024-08-09 11:49:00+02:00,2024-08-09 11:56:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000500--,2024-08-09
2024-08-09 11:49:00+02:00,2024-08-09 11:56:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000600--,2024-08-09
2024-08-09 11:49:00+02:00,2024-08-09 11:56:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000600--,2024-08-09
2024-08-09 11:56:00+02:00,2024-08-09 12:03:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000600--,2024-08-09
2024-08-09 11:56:00+02:00,2024-08-09 12:03:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000700--,2024-08-09
2024-08-09 11:56:00+02:00,2024-08-09 12:03:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000700--,2024-08-09
2024-08-09 12:00:00+02:00,2024-08-09 12:13:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Women -67kg,0,Women -67kg Round of 16,W,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/women--67kg/8fnl000800--,2024-08-09
2024-08-09 12:03:00+02:00,2024-08-09 12:10:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000700--,2024-08-09
2024-08-09 12:03:00+02:00,2024-08-09 12:10:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/8 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/8fnl000800--,2024-08-09
2024-08-09 12:03:00+02:00,2024-08-09 12:10:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/8fnl000800--,2024-08-09
2024-08-09 12:05:00+02:00,2024-08-09 12:22:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Women's 100m Hurdles,0,Women's 100m Hurdles Semi-Final,W,ATH,Stade de France,STA,Stade de France - Track,A01,/en/paris-2024/results/athletics/women-s-100m-hurdles/sfnl--------,2024-08-09
2024-08-09 12:10:00+02:00,2024-08-09 12:17:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/8 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/8fnl000800--,2024-08-09
2024-08-09 12:10:00+02:00,2024-08-09 12:17:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/4 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/qfnl000100--,2024-08-09
2024-08-09 12:10:00+02:00,2024-08-09 12:17:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/qfnl000100--,2024-08-09
2024-08-09 12:13:00+02:00,2024-08-09 12:19:00+02:00,2024-08-09,FINISHED,Sailing,SAL,Men's Kite,0,Men's Kite Final,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,/en/paris-2024/results/sailing/men-s-kite/fnl-000200--,2024-08-09
2024-08-09 12:13:00+02:00,2024-08-09 12:25:00+02:00,2024-08-09,FINISHED,Taekwondo,TKW,Men -80kg,0,Men -80kg Round of 16,M,HATH,Grand Palais,GRP,Grand Palais,GRP,/en/paris-2024/results/taekwondo/men--80kg/8fnl000800--,2024-08-09
2024-08-09 12:17:00+02:00,2024-08-09 12:24:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/qfnl000100--,2024-08-09
2024-08-09 12:17:00+02:00,2024-08-09 12:24:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/4 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/qfnl000200--,2024-08-09
2024-08-09 12:17:00+02:00,2024-08-09 12:24:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/qfnl000200--,2024-08-09
2024-08-09 12:22:00+02:00,2024-08-09 12:28:00+02:00,2024-08-09,FINISHED,Sailing,SAL,Men's Kite,1,Men's Kite Final,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,/en/paris-2024/results/sailing/men-s-kite/fnl-000300--,2024-08-09
2024-08-09 12:24:00+02:00,2024-08-09 12:31:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/qfnl000200--,2024-08-09
2024-08-09 12:24:00+02:00,2024-08-09 12:31:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/4 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/qfnl000300--,2024-08-09
2024-08-09 12:24:00+02:00,2024-08-09 12:31:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/qfnl000300--,2024-08-09
2024-08-09 12:31:00+02:00,2024-08-09 12:37:00+02:00,2024-08-09,CANCELLED,Sailing,SAL,Men's Kite,0,Men's Kite Final,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,,2024-08-09
2024-08-09 12:31:00+02:00,2024-08-09 12:38:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/qfnl000300--,2024-08-09
2024-08-09 12:31:00+02:00,2024-08-09 12:38:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Women's Freestyle 62kg,0,WFS 62kg 1/4 Finals,W,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat B,WRB,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/qfnl000400--,2024-08-09
2024-08-09 12:31:00+02:00,2024-08-09 12:38:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 125kg,0,MFS 125kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat C,WRC,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/qfnl000400--,2024-08-09
2024-08-09 12:32:00+02:00,2024-08-09 13:14:00+02:00,2024-08-09,FINISHED,Athletics,ATH,Women's Heptathlon,0,Women's Heptathlon Javelin Throw,W,ATH,Stade de France,STA,Stade de France - Long Throws,A12,/en/paris-2024/results/athletics/women-s-heptathlon/jt----------,2024-08-09
2024-08-09 12:35:00+02:00,2024-08-09 13:20:00+02:00,2024-08-09,FINISHED,Sport Climbing,CLB,Men's Boulder & Lead,1,Men's Boulder & Lead Final,M,ATH,Le Bourget Climbing Venue,LBO,Le Bourget Sport Climbing Venue,LBO,/en/paris-2024/results/sport-climbing/men-s-boulder-and-lead/fnl-000200--,2024-08-09
2024-08-09 12:38:00+02:00,2024-08-09 12:45:00+02:00,2024-08-09,FINISHED,Wrestling,WRE,Men's Freestyle 74kg,0,MFS 74kg 1/4 Finals,M,HATH,Champ-de-Mars Arena,CDM,Champ-de-Mars Arena Mat A,WRA,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/qfnl000400--,2024-08-09
2024-08-09 12:40:00+02:00,2024-08-09 12:47:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Canoe Double 500m,0,Women's Canoe Double 500m Finals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,2024-08-09
2024-08-09 12:40:00+02:00,2024-08-09 12:46:00+02:00,2024-08-09,CANCELLED,Sailing,SAL,Men's Kite,0,Men's Kite Final,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,,2024-08-09
2024-08-09 12:49:00+02:00,2024-08-09 12:55:00+02:00,2024-08-09,CANCELLED,Sailing,SAL,Men's Kite,0,Men's Kite Final,M,ATH,Marseille Marina,MAM,Marseille Marina - Marseille,SA1,,2024-08-09
2024-08-09 12:50:00+02:00,2024-08-09 12:57:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Canoe Double 500m,1,Women's Canoe Double 500m Finals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,2024-08-09
2024-08-09 13:00:00+02:00,2024-08-09 13:07:00+02:00,2024-08-09,FINISHED,Canoe Sprint,CSP,Women's Kayak Double 500m,0,Women's Kayak Double 500m Finals,W,COUP,Nautical St - Flat water,VN1,Vaires-sur-Marne Nautical Stadium - Flat water,VN1,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,2024-08-09
2024-08-09 13:00:00+02:00,2024-08-09 13:35:00+02:00,2024-08-09,FINISHED,Modern Pentathlon,MPN,Men's Individual,0,Men's Individual Semi-finals,M,ATH,Château de Versailles,VER,Château de Versailles,VER,/en/paris-2024/results/modern-pentathlon/men-s-individual/sfnl0001eq--,2024-08-09
2024-08-09 13:00:00+02:00,2024-08-09 14:25:00+02:00,2024-08-09,FINISHED,Water Polo,WPO,Men,0,Men's Classification 5th-8th,M,HTEAM,Paris La Defense Arena,DEF,Paris La Defense Arena,DEF,/en/paris-2024/results/water-polo/men/sf5-000200--,2024-08-09
